,permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,not_closed,cat_list
137,/company/adstruc,ADstruc,advertising,1118000.0,operating,USA,NY,New York,New York City,2,2010-07-15,2010-07,2010-Q3,2010.0,2010-08-05,2010-09-28,2012-10-31,0.0,['advertising']
138,/company/adteractive,Adteractive,advertising,5100000.0,operating,USA,CA,SF Bay,San Francisco,1,,,,,2011-01-19,2011-01-19,2011-01-19,0.0,['advertising']
139,/company/adtuition,Adtuitive,advertising,1300000.0,acquired,USA,NY,New York,New York,1,2008-07-01,2008-07,2008-Q3,2008.0,2009-02-01,2009-02-01,2009-12-18,1.0,['advertising']
140,/company/aductions,Aductions,web,100000.0,acquired,USA,CA,SF Bay,San Jose,1,2007-03-16,2007-03,2007-Q1,2007.0,2007-07-05,2007-07-05,2008-06-01,1.0,['web']
141,/company/adultspace,AdultSpace,web,2300000.0,operating,USA,GA,Liburn,Liburn,2,2006-01-01,2006-01,2006-Q1,2006.0,2009-03-10,2009-03-10,2011-06-11,0.0,['web']
142,/company/adura-technologies,Adura Technologies,cleantech,25500000.0,acquired,USA,CA,SF Bay,San Francisco,3,2008-01-01,2008-01,2008-Q1,2008.0,2008-10-16,2012-04-26,2011-12-22,1.0,['cleantech']
143,/company/advaliant,Advaliant,advertising,100000.0,operating,USA,NY,New York,New York,1,2013-04-16,2013-04,2013-Q2,2013.0,2004-04-01,2004-04-01,2009-05-30,0.0,['advertising']
144,/company/advanced-bioenergy,Advanced BioEnergy,biotech,7746327.0,operating,USA,MN,Minneapolis,Minneapolis,1,2005-01-01,2005-01,2005-Q1,2005.0,2009-12-30,2009-12-30,,0.0,['biotech']
145,/company/advanced-biohealing,Advanced BioHealing,biotech,33500000.0,acquired,USA,CT,Westport,Westport,2,2003-01-01,2003-01,2003-Q1,2003.0,2005-11-21,2007-02-27,2011-05-05,1.0,['biotech']
146,/company/advanced-cardiac-therapeutics,Advanced Cardiac Therapeutics,biotech,5000000.0,operating,USA,CA,Los Angeles,Laguna Beach,1,2007-01-01,2007-01,2007-Q1,2007.0,2010-01-11,2010-01-11,,0.0,['biotech']
147,/company/advanced-cell-technology,Advanced Cell Technology,biotech,27777000.0,operating,USA,CA,Los Angeles,Santa Monica,2,2007-01-01,2007-01,2007-Q1,2007.0,2009-11-12,2011-01-02,2011-01-03,0.0,['biotech']
148,/company/advanced-chip-express,Advanced Chip Express,security,1900000.0,operating,USA,CA,SF Bay,Santa Clara,1,,,,,2007-04-02,2007-04-02,,0.0,['security']
149,/company/advanced-electron-beams,Advanced Electron Beams,cleantech,14200000.0,operating,USA,MA,Boston,Wilmington,1,2005-01-01,2005-01,2005-Q1,2005.0,2009-08-04,2009-08-04,2011-03-24,0.0,['cleantech']
150,/company/advanced-liquid-logic,Advanced Liquid Logic,hardware,1000002.0,acquired,USA,NC,Raleigh-Durham,Morrisville,2,,,,,2012-08-03,2013-05-24,2010-01-01,1.0,['hardware']
151,/company/advanced-magnet-lab,Advanced Magnet Lab,software,2130000.0,operating,USA,FL,palm bay,Palm Bay,1,1995-01-01,1995-01,1995-Q1,1995.0,2009-12-18,2009-12-18,,0.0,['software']
152,/company/advanced-marketing-media-group,Advanced Marketing & Media Group,software,500000.0,operating,USA,CT,New York,Stamford,1,2007-02-01,2007-02,2007-Q1,2007.0,2007-02-15,2007-02-15,,0.0,['software']
153,/company/advanced-numicro-systems,Advanced Numicro Systems,hardware,10000.0,operating,USA,CA,SF Bay,Milpitas,1,2002-01-01,2002-01,2002-Q1,2002.0,2009-10-01,2009-10-01,,0.0,['hardware']
154,/company/advanced-power-projects,Advanced Power Projects,cleantech,13000000.0,operating,USA,CA,SF Bay,Fremont,1,2009-01-01,2009-01,2009-Q1,2009.0,2008-03-18,2008-03-18,,0.0,['cleantech']
155,/company/advanced-telesensors,Advanced TeleSensors,medical,250000.0,operating,USA,CA,Los Angeles,Pasadena,1,2008-01-01,2008-01,2008-Q1,2008.0,2010-01-01,2010-01-01,2011-01-01,0.0,['medical']
156,/company/advanced-tec-materials,Advanced-Tec Materials,cleantech,335000.0,operating,USA,PA,West Hazleton,West Hazleton,1,2004-06-01,2004-06,2004-Q2,2004.0,2008-03-20,2008-03-20,,0.0,['cleantech']
157,/company/advebs,Advebs,software,980000.0,operating,USA,CA,SF Bay,Sunnyvale,1,,,,,2008-12-05,2008-12-05,,0.0,['software']
158,/company/adventenna,AdventEnna,public_relations,4560000.0,operating,USA,CA,SF Bay,Santa Clara,1,,,,,2007-06-25,2007-06-25,,0.0,['public_relations']
159,/company/adventrx-pharmaceuticals,ADVENTRX Pharmaceuticals,biotech,22500000.0,operating,USA,CA,San Diego,San Diego,1,,,,,2011-01-07,2011-01-07,,0.0,['biotech']
160,/company/adventuredrop,AdventureDrop,web,100000.0,operating,USA,CA,SF Bay,San Jose,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-05-01,2008-05-01,,0.0,['web']
161,/company/adxpose,AdXpose,advertising,22800000.0,acquired,USA,WA,Seattle,Seattle,3,2005-01-01,2005-01,2005-Q1,2005.0,2007-02-01,2011-04-04,2011-08-03,1.0,['advertising']
162,/company/adynxx,Adynxx,biotech,4800000.0,operating,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-01,2007-Q1,2007.0,2011-01-11,2011-01-11,2012-01-01,0.0,['biotech']
163,/company/adyounet,AdYouNet,advertising,1400000.0,operating,USA,CA,SF Bay,Palo Alto,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-01-01,2008-04-30,,0.0,['advertising']
164,/company/adype-llc,Adype,advertising,250000.0,operating,USA,NJ,Edgewater,Edgewater,1,2011-09-17,2011-09,2011-Q3,2011.0,2011-01-01,2011-01-01,,0.0,['advertising']
165,/company/adzilla,Adzilla,web,10250000.0,operating,USA,CA,SF Bay,Brisbane,1,,,,,2007-08-01,2007-08-01,,0.0,['web']
166,/company/aegerion-pharmaceuticals,Aegerion Pharmaceuticals,biotech,1500000.0,ipo,USA,NJ,Bridgewater,Bridgewater,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-10-11,2010-10-11,2011-06-01,1.0,['biotech']
167,/company/aerify-media,Aerify Media,mobile,1000000.0,operating,USA,NY,New York,New York,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-01-01,2010-01-01,2013-04-01,0.0,['mobile']
168,/company/aerofarms,AeroFarms,cleantech,500000.0,operating,USA,NY,New York,New York,1,2004-01-01,2004-01,2004-Q1,2004.0,2010-02-08,2010-02-08,2004-01-01,0.0,['cleantech']
169,/company/aeroscout,AeroScout,mobile,28000000.0,acquired,USA,CA,SF Bay,Redwood City,2,1999-01-01,1999-01,1999-Q1,1999.0,2008-04-15,2010-11-04,2012-07-30,1.0,['mobile']
170,/company/aerovance,Aerovance,biotech,118000000.0,operating,USA,CA,California - Other,,3,2004-01-01,2004-01,2004-Q1,2004.0,2007-03-28,2009-04-07,2007-01-01,0.0,['biotech']
171,/company/afar,AFAR,web,16000000.0,operating,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-01,2007-Q1,2007.0,2009-01-01,2009-01-01,,0.0,['web']
172,/company/afferent-pharmaceuticals,Afferent Pharmaceuticals,biotech,23000000.0,operating,USA,MA,Boston,Boston,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-12-16,2009-12-16,2012-01-01,0.0,['biotech']
173,/company/affinergy,Affinergy,biotech,3000000.0,operating,USA,NC,Raleigh-Durham,Durham,1,,,,,2006-03-08,2006-03-08,,0.0,['biotech']
174,/company/affinimark-technologies,Affinimark Technologies,biotech,1359394.0,operating,USA,CT,New Haven,New Haven,1,,,,,2010-10-13,2010-10-13,2011-01-01,0.0,['biotech']
175,/company/affinitycircles,Affinity Circles,web,5540000.0,operating,USA,CA,SF Bay,Sunnyvale,3,2002-01-01,2002-01,2002-Q1,2002.0,2004-12-01,2006-05-01,2009-10-01,0.0,['web']
176,/company/affinity-com,Affinity.com,advertising,85000000.0,acquired,USA,IL,Chicago,Chicago,2,2006-01-01,2006-01,2006-Q1,2006.0,1999-10-01,2002-01-01,,1.0,['advertising']
177,/company/affomix-corporation,Affomix Corporation,biotech,7000000.0,operating,USA,CT,Branford,Branford,1,,,,,2008-02-22,2008-02-22,,0.0,['biotech']
178,/company/affordit-com,Affordit.com,ecommerce,600000.0,operating,USA,CA,Los Angeles,Santa Monica,1,,,,,2009-12-16,2009-12-16,2009-02-09,0.0,['ecommerce']
179,/company/afs-technology,AFS Technologies,enterprise,23200000.0,operating,USA,AZ,Phoenix,Phoenix,3,1985-01-01,1985-01,1985-Q1,1985.0,2006-03-31,2008-08-29,,0.0,['enterprise']
180,/company/afterbot,afterBOT,software,1718955.0,operating,USA,GA,Atlanta,Norcross,2,,,,,2009-04-23,2010-02-25,,0.0,['software']
181,/company/agmi-systems,ag��mi Systems,hardware,50000000.0,operating,USA,CA,SF Bay,Sunnyvale,1,2003-01-01,2003-01,2003-Q1,2003.0,2007-11-21,2007-11-21,2005-01-01,0.0,['hardware']
182,/company/ageia-technologies,AGEIA Technologies,semiconductor,27500000.0,acquired,USA,CA,SF Bay,Santa Clara,1,2002-01-01,2002-01,2002-Q1,2002.0,2005-10-03,2005-10-03,,1.0,['semiconductor']
183,/company/agency-entourage,Agency Entourage,public_relations,10000.0,operating,USA,TX,Dallas,Dallas,1,2009-05-01,2009-05,2009-Q2,2009.0,2009-01-01,2009-01-01,2009-05-01,0.0,['public_relations']
184,/company/agency-solutions-com,Agency Solutions.Com,software,1890000.0,operating,USA,CO,Los Angeles,Pasadena,1,,,,,2009-10-31,2009-10-31,,0.0,['software']
185,/company/agencyport,Agencyport Software,software,1171300.0,acquired,USA,MA,Boston,Boston,1,2000-01-01,2000-01,2000-Q1,2000.0,2011-12-02,2011-12-02,,1.0,['software']
186,/company/agensys,Agensys,biotech,41300000.0,operating,USA,CA,Los Angeles,Santa Monica,1,1997-01-01,1997-01,1997-Q1,1997.0,2007-07-12,2007-07-12,,0.0,['biotech']
187,/company/agentek,Agentek,mobile,8000000.0,operating,USA,GA,Atlanta,Alpharetta,1,1995-01-01,1995-01,1995-Q1,1995.0,2008-03-26,2008-03-26,2011-04-01,0.0,['mobile']
188,/company/agilemesh,AgileMesh,security,2000000.0,operating,USA,TX,Dallas,Richardson,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-04-30,2010-04-30,,0.0,['security']
189,/company/agilis-systems,Agilis Systems,mobile,5000000.0,operating,USA,MO,Saint Louis,St. Louis,1,,,,,2008-05-16,2008-05-16,2011-01-14,0.0,['mobile']
190,/company/agility-communications,Agility Communications,public_relations,15000000.0,operating,USA,CA,Santa Barbara,Santa Barbara,1,1998-01-01,1998-01,1998-Q1,1998.0,2005-03-09,2005-03-09,2000-01-01,0.0,['public_relations']
191,/company/agility-design-solutions,Agility Design Solutions,software,7000000.0,operating,USA,CA,SF Bay,Palo Alto,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-12-06,2005-12-06,,0.0,['software']
192,/company/agily-networks,Agily Networks,software,250000.0,operating,USA,CA,SF Bay,San Jose,1,2006-10-15,2006-10,2006-Q4,2006.0,2007-04-24,2007-04-24,,0.0,['software']
193,/company/aginfolink,AgInfoLink,software,1990000.0,closed,USA,CO,Longmont,Longmont,3,1997-01-01,1997-01,1997-Q1,1997.0,2009-11-03,2010-02-08,,0.0,['software']
194,/company/aginova,Aginova,hardware,500000.0,operating,USA,OH,Middletown,Middletown,1,2005-09-01,2005-09,2005-Q3,2005.0,2010-01-01,2010-01-01,2005-09-01,0.0,['hardware']
195,/company/agios-pharmaceuticals,Agios Pharmaceuticals,biotech,78000000.0,ipo,USA,MA,Boston,Cambridge,2,2008-01-01,2008-01,2008-Q1,2008.0,2009-12-23,2011-11-17,2010-09-21,1.0,['biotech']
196,/company/agistics,Agistics,software,2000000.0,acquired,USA,CA,SF Bay,Pleasanton,1,2005-01-01,2005-01,2005-Q1,2005.0,2005-11-10,2005-11-10,2006-01-01,1.0,['software']
197,/company/agitar,Agitar,software,10000000.0,operating,USA,RI,Cranston,Cranston,1,,,,,2006-01-17,2006-01-17,,0.0,['software']
198,/company/agito-networks,Agito Networks,enterprise,22000000.0,acquired,USA,CA,SF Bay,Santa Clara,2,,,,,2007-10-15,2009-04-10,2008-01-01,1.0,['enterprise']
199,/company/aglogic,AGLOGIC,consulting,2500000.0,operating,USA,IL,Chicago,Chicago,2,2007-02-22,2007-02,2007-Q1,2007.0,2008-10-10,2010-09-01,2010-09-08,0.0,['consulting']
200,/company/agorafy,Agorafy,real_estate,2000000.0,operating,USA,NY,New York,New York,1,2010-11-01,2010-11,2010-Q4,2010.0,2010-11-01,2010-11-01,2010-11-01,0.0,['real_estate']
201,/company/agoura-technologies,Agoura Technologies,hardware,1000000.0,operating,USA,CA,Sacramento,Roseville,1,,,,,2005-09-13,2005-09-13,,0.0,['hardware']
202,/company/agraquest,AgraQuest,biotech,37700000.0,operating,USA,CA,Sacramento,Davis,2,1995-01-01,1995-01,1995-Q1,1995.0,2007-12-04,2011-03-21,2010-02-01,0.0,['biotech']
203,/company/aha-mobile,Aha Mobile,mobile,3000000.0,acquired,USA,CA,SF Bay,Palo Alto,1,,,,,2008-06-09,2008-06-09,2010-09-15,1.0,['mobile']
204,/company/ahura-scientific,Ahura Scientific,other,17000000.0,acquired,USA,ME,Wilmington,Wilmington,2,2002-01-01,2002-01,2002-Q1,2002.0,2005-01-19,2007-03-09,2009-01-01,1.0,['other']
205,/company/aiko-biotechnology,AIKO Biotechnology,biotech,850000.0,operating,USA,ME,Portland,Portland,1,2006-01-01,2006-01,2006-Q1,2006.0,2009-11-05,2009-11-05,,0.0,['biotech']
206,/company/aircell,AirCell,messaging,211000000.0,operating,USA,IL,Chicago,Itasca,2,2005-02-03,2005-02,2005-Q1,2005.0,2010-01-21,2011-02-06,2010-08-10,0.0,['messaging']
207,/company/aires-pharmaceuticals,Aires Pharmaceuticals,biotech,20000000.0,operating,USA,CA,San Diego,San Diego,1,2006-12-01,2006-12,2006-Q4,2006.0,2010-11-11,2010-11-11,,0.0,['biotech']
208,/company/airgain,Airgain,network_hosting,10800000.0,operating,USA,CA,San Diego,Carlsbad,3,2003-01-01,2003-01,2003-Q1,2003.0,2005-07-15,2009-06-22,,0.0,['network_hosting']
209,/company/airnet-communications,AirNet Communications,public_relations,6000000.0,operating,USA,FL,Melbourne,Melbourne,1,1974-01-01,1974-01,1974-Q1,1974.0,2005-11-08,2005-11-08,,0.0,['public_relations']
210,/company/airpush,Airpush,advertising,400000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2010-12-01,2010-12,2010-Q4,2010.0,2011-01-03,2011-01-03,2013-05-30,0.0,['advertising']
211,/company/airsage,AirSage,software,6000000.0,operating,USA,GA,Atlanta,Atlanta,1,2000-05-01,2000-05,2000-Q2,2000.0,2006-12-06,2006-12-06,2013-01-01,0.0,['software']
212,/company/airship-ventures,Airship Ventures,other,10500000.0,operating,USA,CA,SF Bay,Moffett Field,2,2007-01-01,2007-01,2007-Q1,2007.0,2008-05-09,2009-03-01,2011-07-08,0.0,['other']
213,/company/airsis,AIRSIS,software,2000000.0,operating,USA,CA,San Diego,San Diego,2,1998-01-01,1998-01,1998-Q1,1998.0,2005-12-30,2007-01-01,,0.0,['software']
214,/company/airspan,Airspan,network_hosting,10000000.0,operating,USA,FL,Palm Beach,Boca Raton,1,1992-01-01,1992-01,1992-Q1,1992.0,2009-09-02,2009-09-02,,0.0,['network_hosting']
215,/company/airwalk-communications,AirWalk Communications,mobile,25000000.0,operating,USA,TX,Dallas,Richardson,2,2002-01-01,2002-01,2002-Q1,2002.0,2006-10-16,2011-02-08,,0.0,['mobile']
216,/company/airwide-solutions,Airwide Solutions,software,25000000.0,acquired,USA,MA,Boston,Burlington,1,2004-01-01,2004-01,2004-Q1,2004.0,2006-01-25,2006-01-25,2002-02-01,1.0,['software']
217,/company/aislebuyer,AisleBuyer,mobile,11500000.0,acquired,USA,MA,Boston,Boston,2,2009-01-01,2009-01,2009-Q1,2009.0,2010-11-23,2011-06-13,2012-04-11,1.0,['mobile']
218,/company/aj-consulting,AJ Consulting,consulting,100000.0,operating,USA,NY,New York,New York,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-01-01,2010-01-01,2009-10-19,0.0,['consulting']
219,/company/ajax-street,AJAX Street,web,25000.0,operating,USA,PA,Pittsburg,Pittsburgh,1,,,,,2008-01-01,2008-01-01,,0.0,['web']
220,/company/akarx,AkaRx,biotech,26100000.0,acquired,USA,NJ,New York,Paramus,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-01-07,2010-01-07,,1.0,['biotech']
221,/company/akimbi-systems,Akimbi Systems,software,8000000.0,operating,USA,CA,SF Bay,San Mateo,1,2004-01-01,2004-01,2004-Q1,2004.0,2005-11-01,2005-11-01,,0.0,['software']
222,/company/akimbo,Akimbo,games_video,35700000.0,closed,USA,CA,SF Bay,San Mateo,4,,,,,2003-06-01,2008-02-29,2013-05-13,0.0,['games_video']
223,/company/akorri,Akorri Networks,software,48730000.0,acquired,USA,MA,Boston,Littleton,4,2005-01-01,2005-01,2005-Q1,2005.0,2005-05-05,2010-03-23,2011-01-12,1.0,['software']
224,/company/aktino,Aktino,public_relations,30200000.0,operating,USA,CA,Los Angeles,Irvine,2,2003-01-01,2003-01,2003-Q1,2003.0,2005-05-12,2008-08-17,,0.0,['public_relations']
225,/company/akustica,Akustica,semiconductor,27000000.0,operating,USA,PA,Pittsburg,Pittsburgh,2,2001-01-01,2001-01,2001-Q1,2001.0,2005-03-30,2007-01-22,2006-01-01,0.0,['semiconductor']
226,/company/alarmpointsystems,AlarmPointSystems,software,7500000.0,operating,USA,CA,SF Bay,Pleasanton,2,,,,,2007-08-21,2007-08-21,,0.0,['software']
227,/company/alawarentertainment,Alawar Entertainment,games_video,3000000.0,operating,USA,VA,Washington DC,Alexandria,2,1999-01-01,1999-01,1999-Q1,1999.0,2007-08-01,2010-02-06,,0.0,['games_video']
228,/company/albeo-technologies,Albeo Technologies,cleantech,10025000.0,acquired,USA,CO,Denver,Boulder,5,,,,,2008-02-21,2012-03-21,,1.0,['cleantech']
229,/company/aldis,Aldis,software,9780000.0,operating,USA,TN,Oak Ridge,Oak Ridge,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-10-22,2010-08-22,,0.0,['software']
230,/company/alerts,Alerts,public_relations,1200000.0,operating,USA,WA,Seattle,Bellevue,1,2007-12-01,2007-12,2007-Q4,2007.0,2008-07-08,2008-07-08,2013-09-25,0.0,['public_relations']
231,/company/algal-scientific,Algal Scientific,cleantech,65000.0,operating,USA,MI,Detroit,Plymouth,1,2009-05-07,2009-05,2009-Q2,2009.0,2009-03-23,2009-03-23,,0.0,['cleantech']
232,/company/alien-technology,Alien Technology,semiconductor,197377366.0,operating,USA,CA,SF Bay,Morgan Hill,6,1994-01-01,1994-01,1994-Q1,1994.0,2005-07-28,2010-03-03,2011-01-01,0.0,['semiconductor']
233,/company/alignent-software,Alignent Software,software,6000000.0,acquired,USA,CA,San Diego,Carlsbad,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-03-18,2005-03-18,,1.0,['software']
234,/company/aligo,Aligo,software,7920000.0,operating,USA,CA,SF Bay,San Francisco,1,1999-01-01,1999-01,1999-Q1,1999.0,2006-06-22,2006-06-22,2005-01-01,0.0,['software']
235,/company/alimera-sciences,Alimera Sciences,biotech,106800000.0,ipo,USA,GA,Atlanta,Alpharetta,4,2003-01-01,2003-01,2003-Q1,2003.0,2005-11-30,2012-10-03,2012-10-01,1.0,['biotech']
236,/company/alios-biopharma,Alios BioPharma,biotech,32000000.0,operating,USA,CA,SF Bay,South San Francisco,2,2006-01-01,2006-01,2006-Q1,2006.0,2009-02-12,2009-06-11,,0.0,['biotech']
237,/company/all-copy-products,All Copy Products,hardware,750000.0,operating,USA,CO,Denver,Denver,1,1975-01-01,1975-01,1975-Q1,1975.0,2005-03-28,2005-03-28,,0.0,['hardware']
238,/company/allbusiness-com,AllBusiness.com,other,22400000.0,operating,USA,CA,SF Bay,San Francisco,2,1999-01-01,1999-01,1999-Q1,1999.0,2004-07-01,2006-02-01,2012-03-01,0.0,['other']
239,/company/allclear-id,AllClear ID,security,9300000.0,operating,USA,TX,Austin,Austin,1,,,,,2008-04-29,2008-04-29,2008-04-01,0.0,['security']
240,/company/allen-brothers,Allen Brothers,hospitality,7100000.0,operating,USA,IL,Chicago,Chicago,1,,,,,2010-01-06,2010-01-06,,0.0,['hospitality']
241,/company/allied-resource-corporation,Allied Resource Corporation,cleantech,53000000.0,operating,USA,PA,Philadelphia,Wayne,1,,,,,2008-06-09,2008-06-09,,0.0,['cleantech']
242,/company/alliqua,Alliqua,biotech,4865000.0,ipo,USA,NY,New York,NEW YORK,3,,,,,2012-03-01,2013-07-07,,1.0,['biotech']
243,/company/allocade,Allocade,biotech,5000000.0,operating,USA,CA,SF Bay,Menlo Park,1,2004-01-01,2004-01,2004-Q1,2004.0,2010-04-07,2010-04-07,2009-01-01,0.0,['biotech']
244,/company/alloptic,Alloptic,public_relations,38000000.0,operating,USA,CA,SF Bay,Livermore,2,1999-01-01,1999-01,1999-Q1,1999.0,2005-08-23,2006-06-22,,0.0,['public_relations']
245,/company/alloy,Alloy,news,126500000.0,acquired,USA,,United States - Other,,1,,,,,2010-06-24,2010-06-24,2010-01-01,1.0,['news']
246,/company/allurent,Allurent,web,2000000.0,acquired,USA,MA,Boston,Cambridge,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-02-22,2010-02-22,2007-01-01,1.0,['web']
247,/company/allux-medical,Allux Medical,biotech,6400000.0,operating,USA,CA,SF Bay,Menlo Park,1,,,,,2005-08-29,2005-08-29,2005-01-01,0.0,['biotech']
248,/company/allvoices,Allvoices,news,4276568.0,acquired,USA,CA,SF Bay,San Francisco,2,2008-02-01,2008-02,2008-Q1,2008.0,2006-07-31,2010-01-26,2011-05-04,1.0,['news']
249,/company/allworx,Allworx,public_relations,8500000.0,acquired,USA,NY,Rochester,East Rochester,3,1998-07-01,1998-07,1998-Q3,1998.0,2005-08-01,2006-06-12,2005-10-01,1.0,['public_relations']
250,/company/alnara-pharmaceuticals,Alnara Pharmaceuticals,biotech,55000000.0,acquired,USA,MA,Boston,Cambridge,2,2008-01-01,2008-01,2008-Q1,2008.0,2008-10-30,2010-01-28,2009-01-01,1.0,['biotech']
251,/company/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,medical,10000000.0,ipo,USA,MA,Boston,Cambridge,1,,,,,2011-03-28,2011-03-28,2012-08-28,1.0,['medical']
252,/company/alpha-orthopaedics,Alpha Orthopaedics,medical,2000000.0,operating,USA,CA,SF Bay,Hayward,1,,,,,2010-07-07,2010-07-07,,0.0,['medical']
253,/company/alphanation,AlphaNation,finance,650000.0,closed,USA,NY,New York,New York,3,2010-01-01,2010-01,2010-Q1,2010.0,2011-03-01,2011-10-01,,0.0,['finance']
254,/company/alphion,Alphion,network_hosting,22100000.0,operating,USA,NJ,Philadelphia,Princeton Junction,2,,,,,2005-09-01,2010-01-04,2002-01-01,0.0,['network_hosting']
255,/company/alta-devices,Alta Devices,cleantech,72000000.0,operating,USA,CA,SF Bay,Santa Clara,1,2007-01-01,2007-01,2007-Q1,2007.0,2011-03-09,2011-03-09,2012-01-01,0.0,['cleantech']
256,/company/alta-wind-energy-center,Alta Wind Energy Center,cleantech,102000000.0,closed,USA,CA,Mojave,Mojave,1,,,,,2011-06-22,2011-06-22,2011-06-22,0.0,['cleantech']
257,/company/altair-therapeutics,Altair Therapeutics,biotech,17000000.0,closed,USA,CA,San Diego,San Diego,1,,,,,2010-02-02,2010-02-02,2007-01-01,0.0,['biotech']
258,/company/altarock-energy,AltaRock Energy,cleantech,26250000.0,operating,USA,WA,Seattle,Seattle,1,2007-01-01,2007-01,2007-Q1,2007.0,2008-08-01,2008-08-01,2010-08-05,0.0,['cleantech']
259,/company/alternative-green-technologies,Alternative Green Technologies,cleantech,10000.0,operating,USA,NY,Uniondale,Uniondale,1,1987-01-01,1987-01,1987-Q1,1987.0,2009-11-24,2009-11-24,,0.0,['cleantech']
